Execution Type : SEQ 
KEY Type : SHAOTIC 
MODE OF OPERATION : CTR 
Functions : ENC & DEC 
Length, 193168,Blocks, 12073,KEY Time, 10,ENC Time, 0,DEC Time, 0
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 0,DEC Time, 0
Length, 193168,Blocks, 12073,KEY Time, 10,ENC Time, 0,DEC Time, 0
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 0,DEC Time, 0
Length, 193168,Blocks, 12073,KEY Time, 10,ENC Time, 0,DEC Time, 0
