Execution Type : PAR 
KEY Type : SHAOTIC 
MODE OF OPERATION : CTR 
Functions : ENC & DEC 
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 8594,DEC Time, 8313
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 8251,DEC Time, 8579
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 9152,DEC Time, 8713
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 8503,DEC Time, 9267
Length, 193168,Blocks, 12073,KEY Time, 0,ENC Time, 8452,DEC Time, 8237
